"","...1","state_code","county_code","site_number","parameter_code","poc","latitude","longitude","datum","parameter","sample_duration_code","sample_duration","pollutant_standard","metric_used","method","year","units_of_measure","event_type","observation_count","observation_percent","validity_indicator","valid_day_count","required_day_count","exceptional_data_count","null_observation_count","primary_exceedance_count","secondary_exceedance_count","certification_indicator","arithmetic_mean","standard_deviation","first_max_value","first_max_datetime","second_max_value","second_max_datetime","third_max_value","third_max_datetime","fourth_max_value","fourth_max_datetime","first_max_nonoverlap_value","first_max_n_o_datetime","second_max_nonoverlap_value","second_max_n_o_datetime","ninety_ninth_percentile","ninety_eighth_percentile","ninety_fifth_percentile","ninetieth_percentile","seventy_fifth_percentile","fiftieth_percentile","tenth_percentile","local_site_name","site_address","state","county","city","cbsa_code","cbsa","date_of_last_change"
"69",29,28,"049","0010",44201,1,32.385731,-90.1412,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2013,"Parts per million","No Events",5590,100,"Y",245,245,0,290,0,0,"Certified",0.043424,0.010314,0.069,2013-09-06 12:00:00,0.068,2013-06-19 13:00:00,0.067,2013-05-08 14:00:00,0.066,2013-03-15 13:00:00,NA,NA,NA,NA,0.067,0.066,0.062,0.056,0.052,0.043,0.03,"Jackson FS19","5810 Ridgewood Rd","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-20
"70",30,28,"049","0010",44201,1,32.385731,-90.1412,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2013,"Parts per million","No Events",5870,100,"Y",245,245,0,0,0,0,"Certified",0.038906,0.00982,0.061,2013-09-05 10:00:00,0.061,2013-09-06 09:00:00,0.059,2013-03-15 10:00:00,0.059,2013-05-15 09:00:00,NA,NA,NA,NA,0.059,0.058,0.055,0.051,0.047,0.038,0.027,"Jackson FS19","5810 Ridgewood Rd","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-20
"71",31,28,"049","0010",44201,1,32.385731,-90.1412,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2013,"Parts per million","No Events",5870,100,"Y",245,245,0,0,0,0,"Certified",0.038906,0.00982,0.061,2013-09-05 10:00:00,0.061,2013-09-06 09:00:00,0.059,2013-03-15 10:00:00,0.059,2013-05-15 09:00:00,NA,NA,NA,NA,0.059,0.058,0.055,0.051,0.047,0.038,0.027,"Jackson FS19","5810 Ridgewood Rd","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-20
"72",32,28,"049","0010",44201,1,32.385731,-90.1412,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2013,"Parts per million","No Events",4155,99,"Y",243,245,0,0,0,0,"Certified",0.03886,0.009898,0.061,2013-09-05 10:00:00,0.061,2013-09-06 09:00:00,0.059,2013-03-15 10:00:00,0.059,2013-05-15 09:00:00,NA,NA,NA,NA,0.059,0.058,0.055,0.051,0.047,0.038,0.026,"Jackson FS19","5810 Ridgewood Rd","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-20
"73",33,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2013,"Parts per million","No Events",4195,50,"N",123,245,0,221,0,0,"Certified",0.045358,0.012068,0.081,2013-09-06 13:00:00,0.077,2013-08-30 16:00:00,0.076,2013-09-09 12:00:00,0.074,2013-09-05 12:00:00,NA,NA,NA,NA,0.077,0.076,0.066,0.062,0.053,0.045,0.037,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-20
"74",34,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2013,"Parts per million","No Events",4396,50,"N",123,245,0,0,0,0,"Certified",0.039959,0.011016,0.068,2013-08-30 11:00:00,0.068,2013-09-05 10:00:00,0.065,2013-09-06 10:00:00,0.06,2013-08-28 08:00:00,NA,NA,NA,NA,0.068,0.065,0.058,0.055,0.048,0.039,0.033,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-20
"75",35,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2013,"Parts per million","No Events",4396,50,"N",123,245,0,0,0,0,"Certified",0.039959,0.011016,0.068,2013-08-30 11:00:00,0.068,2013-09-05 10:00:00,0.065,2013-09-06 10:00:00,0.06,2013-08-28 08:00:00,NA,NA,NA,NA,0.068,0.065,0.058,0.055,0.048,0.039,0.033,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-20
"76",36,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2013,"Parts per million","No Events",3111,50,"N",122,245,0,0,0,0,"Certified",0.039844,0.01113,0.068,2013-08-30 11:00:00,0.068,2013-09-05 10:00:00,0.065,2013-09-06 10:00:00,0.06,2013-08-28 08:00:00,NA,NA,NA,NA,0.068,0.065,0.058,0.055,0.048,0.039,0.033,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-20
"77",37,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET",2013,"Parts per million","No Events",8081,99,"Y",243,245,0,679,0,0,"Certified",0.04156,0.009843,0.074,2013-05-14 15:00:00,0.066,2013-03-09 16:00:00,0.062,2013-08-31 12:00:00,0.061,2013-05-15 16:00:00,NA,NA,NA,NA,0.062,0.061,0.057,0.054,0.049,0.042,0.035,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-20
"78",38,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2013,"Parts per million","No Events",8261,98,"Y",241,245,0,0,0,0,"Certified",0.037378,0.010061,0.072,2013-05-14 10:00:00,0.06,2013-03-09 13:00:00,0.057,2013-04-05 11:00:00,0.057,2013-05-15 09:00:00,NA,NA,NA,NA,0.057,0.057,0.053,0.05,0.045,0.039,0.031,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-20
"79",39,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2013,"Parts per million","No Events",8261,98,"Y",241,245,0,0,0,0,"Certified",0.037378,0.010061,0.072,2013-05-14 10:00:00,0.06,2013-03-09 13:00:00,0.057,2013-04-05 11:00:00,0.057,2013-05-15 09:00:00,NA,NA,NA,NA,0.057,0.057,0.053,0.05,0.045,0.039,0.031,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-20
